AURORA,753,66929,22.16,65705.67,26360,1313,596,3935,3537,31188
KRISTA,754,66763,22.1,65727.78,58189,1877,454,760,2171,3312
BELLA,755,66736,22.1,65749.88,32961,5263,447,4059,3488,20518
KELLI,756,66654,22.07,65771.94,57981,3778,458,722,2060,1655
LORENZO,757,66591,22.05,65793.99,8581,14467,665,1953,1596,39329
QUINN,758,66540,22.03,65816.02,54096,2689,307,1384,4334,3730
GIOVANNI,759,66483,22.01,65838.03,16880,4269,158,900,2205,42071
REBEKAH,760,66473,22.01,65860.04,53842,2058,379,1496,3189,5509
LINCOLN,761,66385,21.98,65882.02,50817,2952,428,1569,4794,5825
JULIANA,762,65987,21.85,65903.87,28604,3409,261,3083,2278,28352
PENELOPE,763,65813,21.79,65925.66,42040,1852,379,1574,4006,15962
MAYRA,764,65661,21.74,65947.4,828,226,38,315,49,64205
AYDEN,765,65631,21.73,65969.13,30673,12348,553,2044,4454,15559
DARRYL,766,65346,21.64,65990.77,26373,33158,642,1401,2246,1526
HUDSON,767,65103,21.56,66012.32,55698,954,292,1090,3441,3628
JACE,768,64937,21.5,66033.82,43237,7712,835,1238,4528,7387
SCARLETT,769,64821,21.46,66055.28,42263,938,434,1371,3686,16129
LYNDA,770,64731,21.43,66076.72,54733,4215,323,1154,1506,2800
GENE,771,64464,21.34,66098.06,51699,5337,629,2664,1615,2520
BERTHA,772,64458,21.34,66119.4,13787,12563,559,371,617,36561
SHAUN,773,64428,21.33,66140.73,46265,9029,602,2074,3406,3052
SHELLEY,774,64255,21.27,66162.01,56241,3199,469,1199,1756,1391
GIANNA,775,64222,21.26,66183.27,35774,3665,178,1320,4002,19283
ABEL,776,63703,21.09,66204.36,12265,3173,345,1190,1118,45612
VALERIA,777,63599,21.06,66225.42,6332,2809,108,217,232,53901
JONAH,778,63553,21.04,66246.46,42415,3980,568,2705,4766,9119
KRISTY,779,63540,21.04,66267.5,52194,2525,572,2403,1924,3922
LEWIS,780,63423,21,66288.5,44575,11699,640,917,1908,3684
LLOYD,781,63242,20.94,66309.44,45498,12116,778,1532,1730,1588
MATEO,782,63140,20.91,66330.34,4542,879,246,811,908,55754
MERCEDES,783,62843,20.81,66351.15,11042,6335,380,1971,1603,41512
GENESIS,784,62797,20.79,66371.94,3369,6904,197,816,1134,50377
KRYSTAL,785,62784,20.79,66392.73,32824,11101,666,1796,2587,13810
RAMONA,786,62768,20.78,66413.51,26020,6756,1018,1035,1686,26253
DOMINIQUE,787,62490,20.69,66434.2,12398,33926,494,1271,4176,10225
BELINDA,788,62427,20.67,66454.87,31285,12488,529,2304,1730,14091
CARLY,789,62426,20.67,66475.54,53720,1278,318,855,2131,4124
CAMILLE,790,62247,20.61,66496.15,34798,13476,373,2952,3428,7220
FLORENCE,791,62186,20.59,66516.74,42662,11903,546,3624,1250,2201
PATSY,792,62117,20.57,66537.3,51895,5157,577,499,1348,2641
LORENA,793,61912,20.5,66557.8,7236,1072,371,1048,381,51804
GUILLERMO,794,61840,20.47,66578.28,893,154,65,805,69,59854
NOEL,795,61697,20.43,66598.71,22087,6052,276,5580,1598,26104
DORA,796,61603,20.4,66619.1,16249,5598,424,1201,676,37455
MARIAN,797,61582,20.39,66639.49,45615,7353,407,2240,1064,4903
ASHER,798,61309,20.3,66659.79,45298,2839,443,2188,4798,5743
ELISE,799,61120,20.24,66680.03,44558,4235,240,2563,3300,6224
JACQUELYN,800,60912,20.17,66700.19,41968,9947,296,1003,1903,5795
DELORES,801,60886,20.16,66720.35,37161,18593,754,161,1149,3068
JOSUE,802,60568,20.05,66740.41,1311,1514,63,212,92,57376
NEVAEH,803,60294,19.96,66760.37,20964,16656,1029,484,7239,13922
CANDICE,804,59918,19.84,66780.21,39189,11281,674,1769,2643,4362
CHEYENNE,805,59826,19.81,66800.02,40839,5295,1934,728,5549,5481
CADEN,806,59391,19.66,66819.68,45712,3896,471,1559,3738,4015
ROSS,807,59347,19.65,66839.33,52316,1943,383,1110,1516,2079
HUGO,808,59064,19.56,66858.89,5491,443,62,719,505,51844
CORA,809,58912,19.51,66878.39,42894,7599,451,1288,3087,3593
LUCILLE,810,58883,19.5,66897.89,43097,8895,607,995,1460,3829
REAGAN,811,58854,19.49,66917.37,48293,3299,280,946,2953,3083
BRYSON,812,58586,19.4,66936.77,36549,11807,667,1159,4383,4021
FELIPE,813,58518,19.37,66956.15,3550,422,100,1212,186,53048
KADEN,814,58483,19.36,66975.51,39395,7252,710,1878,4648,4600
BEATRICE,815,58358,19.32,66994.83,28013,14583,448,1472,1331,12511
EVERETT,816,58343,19.32,67014.15,45488,5477,557,775,2944,3102
ROBYN,817,58118,19.24,67033.39,47008,5479,485,988,2175,1983
JO,818,57896,19.17,67052.56,47987,4310,473,1097,1444,2585
BYRON,819,57838,19.15,67071.71,27165,16483,762,1377,1838,10213
DILLON,820,57536,19.05,67090.76,45843,2786,639,1368,2765,4135
MARSHALL,821,57530,19.05,67109.81,44412,7444,554,741,2227,2152
JADA,822,57492,19.04,67128.84,12831,31331,470,951,5831,6078
JOEY,823,57452,19.02,67147.86,37122,3583,742,4126,1851,10028
MARIANNE,824,57190,18.94,67166.8,50911,838,156,1918,872,2495
ORLANDO,825,57038,18.88,67185.68,2694,8666,478,1867,584,42749
MCKENZIE,826,56891,18.84,67204.52,42421,7016,511,479,3060,3404
SONYA,827,56884,18.83,67223.35,29166,15759,730,1855,2443,6931
VERNON,828,56774,18.8,67242.15,37109,15044,1120,852,1617,1032
ADRIENNE,829,56600,18.74,67260.89,35009,12855,418,1530,2353,4435
GRACIE,830,56335,18.65,67279.54,41726,3857,649,693,2247,7163
SAWYER,831,56258,18.63,67298.17,50361,278,297,290,2574,2458
MARIANA,832,56195,18.61,67316.78,9482,1153,141,531,579,44309
SKYLER,833,56086,18.57,67335.35,41269,3915,804,1681,3729,4688
NADIA,834,56038,18.55,67353.9,21121,10157,208,4241,3468,16843
VERA,835,55793,18.47,67372.37,37216,11051,525,1536,1692,3773
DWAYNE,836,55731,18.45,67390.82,24258,26523,605,617,1960,1768
BILLIE,837,55681,18.44,67409.26,46765,4728,777,255,1955,1201
CASSIDY,838,55591,18.41,67427.67,43969,3428,376,1275,2907,3636
ANGELO,839,55365,18.33,67446,24972,6474,432,2991,1551,18945
KIRK,840,55258,18.3,67464.29,45211,5878,365,887,1483,1434
NICHOLE,841,55225,18.28,67482.58,41214,5152,453,644,2473,5289
KARI,842,55013,18.21,67500.79,49350,1441,364,768,1607,1483
CLINTON,843,54830,18.15,67518.95,41121,9098,715,731,2006,1159
HILDA,844,54734,18.12,67537.07,13151,3435,215,975,342,36616
BOBBIE,845,54719,18.12,67555.18,37538,12919,607,337,1742,1576
LILLY,846,54549,18.06,67573.25,39037,2067,630,2343,2865,7607
LYNNE,847,54520,18.05,67591.3,50381,1534,102,1030,823,650
ALANA,848,54144,17.93,67609.22,28103,9361,486,1826,4673,9695
GUY,849,54140,17.93,67627.15,43951,4839,505,1057,1493,2295
KENT,850,54011,17.88,67645.03,46010,2865,266,2594,1224,1052
MARTA,851,53965,17.87,67662.9,13807,838,59,251,251,38759
SIDNEY,852,53876,17.84,67680.74,35698,10492,480,1505,2288,3413
THELMA,853,53798,17.81,67698.55,27260,15354,477,2610,1089,7008
DALLAS,854,53587,17.74,67716.29,37290,8402,774,458,2871,3792
YVETTE,855,53502,17.71,67734.01,11996,16244,442,1237,1299,22284
ARIA,856,53370,17.67,67751.68,25604,5975,360,3720,5667,12044
GAGE,857,53254,17.63,67769.31,45578,627,628,196,2774,3451
KAI,858,53210,17.62,67786.93,18347,8544,394,8459,10350,7116
RYLEE,859,53189,17.61,67804.54,42474,2895,526,627,2966,3701
EZRA,860,52905,17.52,67822.05,28132,5129,396,1729,4291,13228
FATIMA,861,52706,17.45,67839.5,11141,6938,72,7739,1323,25493
EASTON,862,52583,17.41,67856.91,44713,1028,499,378,2494,3471
JONATHON,863,52578,17.41,67874.32,38856,2662,408,699,2089,7864
ROXANNE,864,52499,17.38,67891.7,34798,4672,604,1723,1747,8955
JORDYN,865,52489,17.38,67909.08,29033,13009,411,637,4322,5077
SHERI,866,52464,17.37,67926.45,46257,2555,361,700,1534,1057
ELISA,867,52350,17.33,67943.79,16108,2174,204,3241,1039,29584
MALLORY,868,52302,17.32,67961.1,45545,1657,327,398,1770,2605
STUART,869,52142,17.26,67978.37,47453,1351,262,771,1168,1137
MILTON,870,51885,17.18,67995.55,21268,14497,387,1112,935,13686
SAUL,871,51859,17.17,68012.72,4182,851,79,205,190,46352
MARIBEL,872,51830,17.16,68029.88,706,107,44,1597,77,49299
MOHAMMAD,873,51752,17.13,68047.01,17735,793,42,29461,3373,348
ROLAND,874,51668,17.11,68064.12,31062,8733,617,2824,1561,6871
KENNY,875,51663,17.11,68081.22,24767,7794,546,8473,1385,8698
GAYLE,876,51629,17.09,68098.32,45888,3095,246,867,885,648
TERRENCE,877,51591,17.08,68115.4,24206,22806,389,1201,1882,1107
KAYDEN,878,51572,17.08,68132.47,24709,13061,615,1848,4600,6739
KAITLIN,879,51539,17.06,68149.54,43985,1230,264,1183,2043,2834
LONNIE,880,51395,17.02,68166.55,34969,12342,658,309,1792,1325
ISMAEL,881,51337,17,68183.55,1359,1307,88,744,165,47674
CONNER,882,51304,16.99,68200.54,44485,874,403,644,2410,2488
LENA,883,51226,16.96,68217.5,31978,7695,873,3838,2438,4404
GENEVIEVE,884,51139,16.93,68234.43,36282,2615,532,1973,2522,7215
CELESTE,885,51118,16.92,68251.36,22972,5401,407,1430,1841,19067
TERRANCE,886,51101,16.92,68268.27,17921,28637,653,622,2082,1186
BOB,887,51099,16.92,68285.19,42275,2814,472,2043,1090,2405
ROSEMARIE,888,51047,16.9,68302.09,36833,3343,203,3745,857,6066
MYA,889,51023,16.89,68318.99,18916,12471,592,1618,5757,11669
DARYL,890,50924,16.86,68335.85,33767,12254,568,1489,1521,1325
RODOLFO,891,50873,16.84,68352.69,1147,119,50,3967,101,45489
ESMERALDA,892,50743,16.8,68369.49,1269,213,98,532,75,48556
WADE,893,50706,16.79,68386.28,43264,3499,583,635,1702,1023
TYRONE,894,50648,16.77,68403.05,4089,41369,694,658,2141,1697
KIRSTEN,895,50530,16.73,68419.78,42105,2940,283,1088,1941,2173
DOUG,896,50323,16.66,68436.44,46676,909,307,664,961,806
TABITHA,897,50191,16.62,68453.06,37015,5847,498,596,2573,3662
ELSA,898,50139,16.6,68469.66,10171,1666,96,2926,613,34667
IVY,899,50096,16.59,68486.25,28520,6466,344,6142,2807,5817
DAMON,900,50022,16.56,68502.81,27170,14691,598,939,2901,3723
BEATRIZ,901,49941,16.54,68519.34,2484,274,41,1115,128,45899
VICKY,902,49817,16.49,68535.84,35103,3188,431,4688,1116,5291
DONOVAN,903,49792,16.49,68552.32,21483,13275,901,1351,4667,8115
YESENIA,904,49769,16.48,68568.8,692,217,82,72,44,48662
JOHANNA,905,49746,16.47,68585.27,25512,1996,304,1675,1368,18891
CELIA,906,49708,16.46,68601.73,16713,2171,210,1991,810,27813
ALISHA,907,49572,16.41,68618.14,28114,10065,550,3853,2665,4325
COLBY,908,49557,16.41,68634.55,42130,2422,524,492,2138,1851
MARISOL,909,49541,16.4,68650.96,890,184,78,347,83,47959
VALENTINA,910,49540,16.4,68667.36,15759,894,200,849,639,31199
ALEC,911,49531,16.4,68683.76,36775,1349,311,1392,2254,7450
DAMIEN,912,49455,16.37,68700.13,21075,9929,660,1036,3478,13277
ALFONSO,913,49409,16.36,68716.49,2672,2984,138,1176,200,42239
WILMA,914,49397,16.36,68732.85,36788,6220,521,1814,1000,3054
AIMEE,915,49379,16.35,68749.19,37271,1035,236,2442,1703,6692
DWIGHT,916,49316,16.33,68765.52,29254,16399,474,712,1412,1065
TED,917,49172,16.28,68781.8,40472,2506,400,2574,1007,2213
JANELLE,918,48981,16.22,68798.02,28210,7644,501,2172,2042,8412
REESE,919,48827,16.17,68814.19,40845,1708,311,707,2528,2728
HARVEY,920,48795,16.16,68830.34,36021,7326,599,1443,1221,2185
MARISA,921,48702,16.12,68846.47,26337,1987,330,1876,1974,16198
MIKAYLA,922,48658,16.11,68862.58,28996,6989,450,1470,4110,6643
LANA,923,48603,16.09,68878.67,37791,2201,431,2775,2592,2813
FLOYD,924,48521,16.06,68894.73,33358,11423,748,371,1445,1176
MICHAELA,925,48490,16.05,68910.79,34770,4938,410,1106,3009,4257
ANTONIA,926,48458,16.04,68926.83,10725,4740,266,990,731,31006
CARA,927,48441,16.04,68942.87,41582,1678,307,1213,1963,1698
CAITLYN,928,48236,15.97,68958.84,38643,1842,305,1648,2402,3396
BERNICE,929,48076,15.92,68974.76,24749,15928,661,1162,848,4728
MOHAMMED,930,48042,15.91,68990.67,17436,4884,105,23030,2164,423
SERENITY,931,47959,15.88,69006.55,17791,14397,609,778,4446,9938
TRENT,932,47903,15.86,69022.41,38865,4044,502,556,2131,1805
ANNABELLE,933,47695,15.79,69038.2,34038,997,309,3152,2582,6617
CLYDE,934,47655,15.78,69053.98,33753,9655,553,1099,1428,1167
LESTER,935,47583,15.75,69069.73,29472,10049,589,1525,1094,4854
EMILIA,936,47577,15.75,69085.48,21293,848,128,1838,1672,21798
DIANNA,937,47529,15.74,69101.22,34462,4015,466,845,1429,6312
MILA,937,47529,15.74,69116.96,22356,1983,302,3508,4115,15265
JOHNNIE,939,47518,15.73,69132.69,20256,22614,542,313,1508,2285
ARNOLD,940,47510,15.73,69148.42,27905,6741,798,3577,897,7592
TESSA,941,47462,15.71,69164.13,38786,1425,385,1018,2456,3392
TY,942,47425,15.7,69179.84,34865,3471,739,2744,3018,2588
JIMMIE,943,47103,15.6,69195.43,29137,13813,727,276,1617,1533
CAMDEN,944,47086,15.59,69211.02,37389,2837,283,602,3373,2602
TATIANA,945,47075,15.59,69226.61,15834,7192,194,753,1991,21111
HAYLEY,946,47064,15.58,69242.19,39355,860,264,945,2038,3602
PIPER,947,46880,15.52,69257.71,40679,645,328,385,2691,2152
PERRY,948,46766,15.48,69273.2,33665,8641,585,1265,1422,1188
SUSANA,949,46460,15.38,69288.58,2581,356,51,2379,127,40966
LOURDES,950,46440,15.38,69303.95,1023,547,49,5730,202,38889
JOSIE,951,46381,15.36,69319.31,30777,3119,452,1704,1626,8703
TRENTON,952,46322,15.34,69334.65,34430,6198,612,350,2995,1737
EMILIO,953,46299,15.33,69349.98,2952,461,259,917,219,41491
MOHAMED,954,46249,15.31,69365.29,21424,19080,104,3443,1779,419
ANTOINETTE,955,46135,15.28,69380.56,23673,16058,394,758,1215,4037
BRAXTON,956,46072,15.25,69395.82,35144,4538,509,282,3075,2524
LACEY,957,46055,15.25,69411.07,39744,1740,545,280,1976,1770
TRACI,958,46046,15.25,69426.31,38568,4185,317,517,1409,1050
ALLYSON,959,45708,15.13,69441.45,34446,1839,204,1371,1516,6332
ELLIOT,960,45702,15.13,69456.58,33581,2164,285,1695,2593,5384
JOSEFINA,961,45585,15.09,69471.67,671,111,39,4129,115,40520
KRISTOPHER,962,45567,15.09,69486.76,32188,5243,338,753,2254,4791
HANNA,963,45249,14.98,69501.74,33135,2275,238,3845,1922,3834
ELISABETH,964,45235,14.98,69516.72,36200,1421,141,823,1487,5163
GEOFFREY,965,45230,14.98,69531.69,37746,2916,157,1400,1522,1489
KELLEY,966,45170,14.96,69546.65,39441,2294,220,603,1375,1237
WESTON,967,45046,14.91,69561.56,39504,716,389,364,2046,2027
RYDER,968,44972,14.89,69576.45,36106,828,541,879,2831,3787
GRAHAM,969,44933,14.88,69591.33,40852,650,113,331,1765,1222
ANASTASIA,970,44878,14.86,69606.19,29902,3967,262,875,2724,7148
WILL,971,44842,14.85,69621.03,32570,5991,323,1398,1395,3165
GRETCHEN,972,44632,14.78,69635.81,40378,1302,104,555,854,1439
KELLIE,973,44587,14.76,69650.57,38225,2541,283,706,1440,1392
JAXSON,974,44554,14.75,69665.33,32836,2611,311,372,3230,5194
PAM,974,44554,14.75,69680.08,39015,2400,349,970,945,875
BERNADETTE,976,44259,14.65,69694.73,26138,7635,519,3619,1028,5320
INGRID,977,44145,14.62,69709.35,18062,4593,71,1060,782,19577
ZANE,978,44099,14.6,69723.95,33545,2184,582,926,3142,3720
ROGELIO,979,44078,14.59,69738.54,596,147,44,2969,69,40253
HARLEY,980,43970,14.56,69753.1,35284,1375,815,474,2254,3768
ELLIOTT,981,43865,14.52,69767.62,31661,4446,306,1036,2527,3889
KIARA,982,43752,14.49,69782.11,7076,16576,384,1413,3497,14806
RODRIGO,983,43700,14.47,69796.58,3287,275,57,2004,143,37934
BRADEN,984,43699,14.47,69811.05,37121,1181,418,542,2276,2161
ELSIE,985,43610,14.44,69825.49,28532,4956,718,2063,1079,6262
CALLIE,986,43600,14.44,69839.92,35920,2855,341,592,1907,1985
TOMAS,987,43589,14.43,69854.35,6288,616,135,962,321,35267
DOMINICK,988,43551,14.42,69868.77,27236,4044,305,567,2167,9232
NIKKI,989,43482,14.4,69883.17,29771,5567,545,2870,1868,2861
EMERSON,990,43463,14.39,69897.56,31287,1871,528,1223,2473,6081
KELVIN,991,43448,14.39,69911.95,6094,22106,245,3640,1009,10354
JACLYN,992,43404,14.37,69926.32,35534,710,223,1261,1421,4255
SELENA,993,43316,14.34,69940.66,11502,5124,524,2567,1634,21965
SON,994,43269,14.33,69954.98,17107,5394,386,10679,974,8729
PATTY,995,43232,14.31,69969.3,35516,1578,379,1379,934,3446
MAXINE,996,43205,14.3,69983.6,26155,11515,549,1063,1260,2663
LILA,997,43199,14.3,69997.91,32350,1645,355,1899,2206,4744
CHANCE,998,43134,14.28,70012.19,28898,7072,723,736,3027,2678
JANA,999,43055,14.26,70026.44,37167,1741,364,915,1462,1406
ELIANA,1000,43049,14.25,70040.7,16702,2689,175,1478,2283,19722
